case_id,group,family,state,allocated_images,share,miss_fp_ratio,lower,upper,decision,opposite_worlds
image-08,singleton,axis_translation_32_1,complete,1,2/3,2/1,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_32_1,complete,1,4/5,4/1,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_32_1,complete,1,8/9,8/1,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_32_1,complete,1,16/17,16/1,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_32_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_64_1,complete,1,0/1,0/1,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_64_1,complete,1,1/5,1/4,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_64_1,complete,1,1/3,1/2,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_64_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_64_1,complete,1,2/3,2/1,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_64_1,complete,1,4/5,4/1,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_64_1,complete,1,8/9,8/1,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_64_1,complete,1,16/17,16/1,-1/1,1/1,unresolved,True
image-08,singleton,axis_translation_64_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_1_1,complete,1,0/1,0/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_1_1,complete,1,1/5,1/4,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_1_1,complete,1,1/3,1/2,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_1_1,complete,1,1/2,1/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_1_1,complete,1,2/3,2/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_1_1,complete,1,4/5,4/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_1_1,complete,1,8/9,8/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_1_1,complete,1,16/17,16/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_1_1,complete,1,1/1,miss_only,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_2_1,complete,1,0/1,0/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_2_1,complete,1,1/5,1/4,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_2_1,complete,1,1/3,1/2,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_2_1,complete,1,1/2,1/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_2_1,complete,1,2/3,2/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_2_1,complete,1,4/5,4/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_2_1,complete,1,8/9,8/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_2_1,complete,1,16/17,16/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_2_1,complete,1,1/1,miss_only,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_4_1,complete,1,0/1,0/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_4_1,complete,1,1/5,1/4,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_4_1,complete,1,1/3,1/2,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_4_1,complete,1,1/2,1/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_4_1,complete,1,2/3,2/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_4_1,complete,1,4/5,4/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_4_1,complete,1,8/9,8/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_4_1,complete,1,16/17,16/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_4_1,complete,1,1/1,miss_only,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_5_1,complete,1,0/1,0/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_5_1,complete,1,1/5,1/4,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_5_1,complete,1,1/3,1/2,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_5_1,complete,1,1/2,1/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_5_1,complete,1,2/3,2/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_5_1,complete,1,4/5,4/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_5_1,complete,1,8/9,8/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_5_1,complete,1,16/17,16/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_5_1,complete,1,1/1,miss_only,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_161_32,complete,1,0/1,0/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_161_32,complete,1,1/5,1/4,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_161_32,complete,1,1/3,1/2,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_161_32,complete,1,1/2,1/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_161_32,complete,1,2/3,2/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_161_32,complete,1,4/5,4/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_161_32,complete,1,8/9,8/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_161_32,complete,1,16/17,16/1,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_161_32,complete,1,1/1,miss_only,-1/1,0/1,excluded,False
image-08,singleton,planar_translation_8_1,complete,1,0/1,0/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_8_1,complete,1,1/5,1/4,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_8_1,complete,1,1/3,1/2,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_8_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_8_1,complete,1,2/3,2/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_8_1,complete,1,4/5,4/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_8_1,complete,1,8/9,8/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_8_1,complete,1,16/17,16/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_8_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_16_1,complete,1,0/1,0/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_16_1,complete,1,1/5,1/4,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_16_1,complete,1,1/3,1/2,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_16_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_16_1,complete,1,2/3,2/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_16_1,complete,1,4/5,4/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_16_1,complete,1,8/9,8/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_16_1,complete,1,16/17,16/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_16_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_32_1,complete,1,0/1,0/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_32_1,complete,1,1/5,1/4,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_32_1,complete,1,1/3,1/2,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_32_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_32_1,complete,1,2/3,2/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_32_1,complete,1,4/5,4/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_32_1,complete,1,8/9,8/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_32_1,complete,1,16/17,16/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_32_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_64_1,complete,1,0/1,0/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_64_1,complete,1,1/5,1/4,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_64_1,complete,1,1/3,1/2,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_64_1,complete,1,1/2,1/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_64_1,complete,1,2/3,2/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_64_1,complete,1,4/5,4/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_64_1,complete,1,8/9,8/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_64_1,complete,1,16/17,16/1,-1/1,1/1,unresolved,True
image-08,singleton,planar_translation_64_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-09,singleton,exact_projection,complete,1,0/1,0/1,-1/1,-1/1,excluded,False
image-09,singleton,exact_projection,complete,1,1/5,1/4,-4/5,-4/5,excluded,False
image-09,singleton,exact_projection,complete,1,1/3,1/2,-2/3,-2/3,excluded,False
image-09,singleton,exact_projection,complete,1,1/2,1/1,-1/2,-1/2,excluded,False
image-09,singleton,exact_projection,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-09,singleton,exact_projection,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-09,singleton,exact_projection,complete,1,8/9,8/1,-1/9,-1/9,excluded,False
image-09,singleton,exact_projection,complete,1,16/17,16/1,-1/17,-1/17,excluded,False
image-09,singleton,exact_projection,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-09,singleton,one_edit_global,complete,1,0/1,0/1,-2/1,0/1,excluded,False
image-09,singleton,one_edit_global,complete,1,1/5,1/4,-9/5,1/5,unresolved,True
image-09,singleton,one_edit_global,complete,1,1/3,1/2,-5/3,1/3,unresolved,True
image-09,singleton,one_edit_global,complete,1,1/2,1/1,-3/2,1/2,unresolved,True
image-09,singleton,one_edit_global,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-09,singleton,one_edit_global,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-09,singleton,one_edit_global,complete,1,8/9,8/1,-10/9,8/9,unresolved,True
image-09,singleton,one_edit_global,complete,1,16/17,16/1,-18/17,16/17,unresolved,True
image-09,singleton,one_edit_global,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-09,singleton,one_edit_per_image,complete,1,0/1,0/1,-2/1,0/1,excluded,False
image-09,singleton,one_edit_per_image,complete,1,1/5,1/4,-9/5,1/5,unresolved,True
image-09,singleton,one_edit_per_image,complete,1,1/3,1/2,-5/3,1/3,unresolved,True
image-09,singleton,one_edit_per_image,complete,1,1/2,1/1,-3/2,1/2,unresolved,True
image-09,singleton,one_edit_per_image,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-09,singleton,one_edit_per_image,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-09,singleton,one_edit_per_image,complete,1,8/9,8/1,-10/9,8/9,unresolved,True
image-09,singleton,one_edit_per_image,complete,1,16/17,16/1,-18/17,16/17,unresolved,True
image-09,singleton,one_edit_per_image,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-09,singleton,axis_translation_1_1,complete,1,0/1,0/1,-1/1,-1/1,excluded,False
image-09,singleton,axis_translation_1_1,complete,1,1/5,1/4,-4/5,-4/5,excluded,False
image-09,singleton,axis_translation_1_1,complete,1,1/3,1/2,-2/3,-2/3,excluded,False
image-09,singleton,axis_translation_1_1,complete,1,1/2,1/1,-1/2,-1/2,excluded,False
image-09,singleton,axis_translation_1_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-09,singleton,axis_translation_1_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-09,singleton,axis_translation_1_1,complete,1,8/9,8/1,-1/9,-1/9,excluded,False
image-09,singleton,axis_translation_1_1,complete,1,16/17,16/1,-1/17,-1/17,excluded,False
image-09,singleton,axis_translation_1_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-09,singleton,axis_translation_2_1,complete,1,0/1,0/1,-1/1,-1/1,excluded,False
image-09,singleton,axis_translation_2_1,complete,1,1/5,1/4,-4/5,-4/5,excluded,False
image-09,singleton,axis_translation_2_1,complete,1,1/3,1/2,-2/3,-2/3,excluded,False
image-09,singleton,axis_translation_2_1,complete,1,1/2,1/1,-1/2,-1/2,excluded,False
image-09,singleton,axis_translation_2_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-09,singleton,axis_translation_2_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-09,singleton,axis_translation_2_1,complete,1,8/9,8/1,-1/9,-1/9,excluded,False
image-09,singleton,axis_translation_2_1,complete,1,16/17,16/1,-1/17,-1/17,excluded,False
image-09,singleton,axis_translation_2_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-09,singleton,axis_translation_4_1,complete,1,0/1,0/1,-1/1,-1/1,excluded,False
image-09,singleton,axis_translation_4_1,complete,1,1/5,1/4,-4/5,-4/5,excluded,False
image-09,singleton,axis_translation_4_1,complete,1,1/3,1/2,-2/3,-2/3,excluded,False
image-09,singleton,axis_translation_4_1,complete,1,1/2,1/1,-1/2,-1/2,excluded,False
image-09,singleton,axis_translation_4_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-09,singleton,axis_translation_4_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-09,singleton,axis_translation_4_1,complete,1,8/9,8/1,-1/9,-1/9,excluded,False
image-09,singleton,axis_translation_4_1,complete,1,16/17,16/1,-1/17,-1/17,excluded,False
image-09,singleton,axis_translation_4_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-09,singleton,axis_translation_8_1,complete,1,0/1,0/1,-1/1,-1/1,excluded,False
image-09,singleton,axis_translation_8_1,complete,1,1/5,1/4,-4/5,-4/5,excluded,False
image-09,singleton,axis_translation_8_1,complete,1,1/3,1/2,-2/3,-2/3,excluded,False
image-09,singleton,axis_translation_8_1,complete,1,1/2,1/1,-1/2,-1/2,excluded,False
image-09,singleton,axis_translation_8_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-09,singleton,axis_translation_8_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-09,singleton,axis_translation_8_1,complete,1,8/9,8/1,-1/9,-1/9,excluded,False
image-09,singleton,axis_translation_8_1,complete,1,16/17,16/1,-1/17,-1/17,excluded,False
image-09,singleton,axis_translation_8_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-09,singleton,axis_translation_16_1,complete,1,0/1,0/1,-2/1,0/1,excluded,False
image-09,singleton,axis_translation_16_1,complete,1,1/5,1/4,-9/5,1/5,unresolved,True
image-09,singleton,axis_translation_16_1,complete,1,1/3,1/2,-5/3,1/3,unresolved,True
image-09,singleton,axis_translation_16_1,complete,1,1/2,1/1,-3/2,1/2,unresolved,True
image-09,singleton,axis_translation_16_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-09,singleton,axis_translation_16_1,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-09,singleton,axis_translation_16_1,complete,1,8/9,8/1,-10/9,8/9,unresolved,True
image-09,singleton,axis_translation_16_1,complete,1,16/17,16/1,-18/17,16/17,unresolved,True
image-09,singleton,axis_translation_16_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-09,singleton,axis_translation_32_1,complete,1,0/1,0/1,-2/1,0/1,excluded,False
image-09,singleton,axis_translation_32_1,complete,1,1/5,1/4,-9/5,1/5,unresolved,True
image-09,singleton,axis_translation_32_1,complete,1,1/3,1/2,-5/3,1/3,unresolved,True
image-09,singleton,axis_translation_32_1,complete,1,1/2,1/1,-3/2,1/2,unresolved,True
image-09,singleton,axis_translation_32_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-09,singleton,axis_translation_32_1,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-09,singleton,axis_translation_32_1,complete,1,8/9,8/1,-10/9,8/9,unresolved,True
image-09,singleton,axis_translation_32_1,complete,1,16/17,16/1,-18/17,16/17,unresolved,True
image-09,singleton,axis_translation_32_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-09,singleton,axis_translation_64_1,complete,1,0/1,0/1,-2/1,0/1,excluded,False
image-09,singleton,axis_translation_64_1,complete,1,1/5,1/4,-9/5,1/5,unresolved,True
image-09,singleton,axis_translation_64_1,complete,1,1/3,1/2,-5/3,1/3,unresolved,True
image-09,singleton,axis_translation_64_1,complete,1,1/2,1/1,-3/2,1/2,unresolved,True
image-09,singleton,axis_translation_64_1,complete,1,2/3,2/1,-4/3,2/3,unresolved,True
image-09,singleton,axis_translation_64_1,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-09,singleton,axis_translation_64_1,complete,1,8/9,8/1,-10/9,8/9,unresolved,True
image-09,singleton,axis_translation_64_1,complete,1,16/17,16/1,-18/17,16/17,unresolved,True
image-09,singleton,axis_translation_64_1,complete,1,1/1,miss_only,-1/1,1/1,unresolved,True
image-09,singleton,planar_translation_1_1,complete,1,0/1,0/1,-1/1,-1/1,excluded,False
image-09,singleton,planar_translation_1_1,complete,1,1/5,1/4,-4/5,-4/5,excluded,False
image-09,singleton,planar_translation_1_1,complete,1,1/3,1/2,-2/3,-2/3,excluded,False
image-09,singleton,planar_translation_1_1,complete,1,1/2,1/1,-1/2,-1/2,excluded,False
image-09,singleton,planar_translation_1_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-09,singleton,planar_translation_1_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-09,singleton,planar_translation_1_1,complete,1,8/9,8/1,-1/9,-1/9,excluded,False
image-09,singleton,planar_translation_1_1,complete,1,16/17,16/1,-1/17,-1/17,excluded,False
image-09,singleton,planar_translation_1_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-09,singleton,planar_translation_2_1,complete,1,0/1,0/1,-1/1,-1/1,excluded,False
image-09,singleton,planar_translation_2_1,complete,1,1/5,1/4,-4/5,-4/5,excluded,False
image-09,singleton,planar_translation_2_1,complete,1,1/3,1/2,-2/3,-2/3,excluded,False
image-09,singleton,planar_translation_2_1,complete,1,1/2,1/1,-1/2,-1/2,excluded,False
image-09,singleton,planar_translation_2_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-09,singleton,planar_translation_2_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-09,singleton,planar_translation_2_1,complete,1,8/9,8/1,-1/9,-1/9,excluded,False
image-09,singleton,planar_translation_2_1,complete,1,16/17,16/1,-1/17,-1/17,excluded,False
image-09,singleton,planar_translation_2_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-09,singleton,planar_translation_4_1,complete,1,0/1,0/1,-1/1,-1/1,excluded,False
image-09,singleton,planar_translation_4_1,complete,1,1/5,1/4,-4/5,-4/5,excluded,False
image-09,singleton,planar_translation_4_1,complete,1,1/3,1/2,-2/3,-2/3,excluded,False
image-09,singleton,planar_translation_4_1,complete,1,1/2,1/1,-1/2,-1/2,excluded,False
image-09,singleton,planar_translation_4_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-09,singleton,planar_translation_4_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-09,singleton,planar_translation_4_1,complete,1,8/9,8/1,-1/9,-1/9,excluded,False
image-09,singleton,planar_translation_4_1,complete,1,16/17,16/1,-1/17,-1/17,excluded,False
image-09,singleton,planar_translation_4_1,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-09,singleton,planar_translation_5_1,complete,1,0/1,0/1,-1/1,-1/1,excluded,False
image-09,singleton,planar_translation_5_1,complete,1,1/5,1/4,-4/5,-4/5,excluded,False
image-09,singleton,planar_translation_5_1,complete,1,1/3,1/2,-2/3,-2/3,excluded,False
image-09,singleton,planar_translation_5_1,complete,1,1/2,1/1,-1/2,-1/2,excluded,False
image-09,singleton,planar_translation_5_1,complete,1,2/3,2/1,-1/3,-1/3,excluded,False
image-09,singleton,planar_translation_5_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-09,singleton,planar_translation_5_1,complete,1,8/9,8/1,-1/9,-1/9,excluded,False
image-09,singleton,planar_translation_5_1,complete,1,16/17,16/1,-1/17,-1/17,excluded,False
